wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:08.693 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219728782,send size:1276, left pkts:0;tick:3219728803,send size:409, left pkts:0;tick:3219728844,send size:683, left pkts:0;tick:3219728885,send size:305, left pkts:0;tick:3219728906,send size:851, left pkts:0;tick:3219728927,send size:612, left pkts:0;tick:3219728969,send size:1643, left pkts:0;tick:3219728990,send size:183, left pkts:0;tick:3219729032,send size:1711, left pkts:0;tick:3219729073,send size:759, left pkts:0;tick:3219729094,send size:1449, left pkts:0;tick:3219729136,send size:257, left pkts:0;tick:3219729198,send size:905, left pkts:0;tick:3219729220,send size:825, left pkts:0;tick:3219729281,send size:291, left pkts:0;tick:3219729302,send size:528, left pkts:0;tick:3219729344,send size:361, left pkts:0;tick:3219729365,send size:801, left pkts:0;tick:3219729406,send size:528, left pkts:0;tick:3219729429,send size:971, left pkts:0;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:09.454 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219729470,send size:362, left pkts:0;tick:3219729512,send size:604, left pkts:0;tick:3219729553,send size:630, left pkts:0;tick:3219729594,send size:1610, left pkts:0;tick:3219729615,send size:362, left pkts:0;tick:3219729656,send size:1240, left pkts:0;tick:3219729698,send size:202, left pkts:0;tick:3219729732,send size:3758, left pkts:0;tick:3219729774,send size:402, left pkts:0;tick:3219729815,send size:515, left pkts:0;tick:3219729856,send size:1117, left pkts:0;tick:3219729898,send size:1160, left pkts:0;tick:3219729940,send size:341, left pkts:0;tick:3219729962,send size:1108, left pkts:0;tick:3219730003,send size:182, left pkts:0;tick:3219730045,send size:701, left pkts:0;tick:3219730066,send size:314, left pkts:0;tick:3219730125,send size:636, left pkts:0;tick:3219730146,send size:4956, left pkts:0;tick:3219730189,send size:10432, left pkts:5;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:09.938 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219730210,send size:6451, left pkts:0;tick:3219730233,send size:10432, left pkts:6;tick:3219730255,send size:10720, left pkts:1;tick:3219730276,send size:553, left pkts:0;tick:3219730320,send size:10432, left pkts:8;tick:3219730340,send size:7824, left pkts:2;tick:3219730364,send size:11143, left pkts:18;tick:3219730386,send size:10271, left pkts:15;tick:3219730408,send size:10307, left pkts:6;tick:3219730432,send size:10773, left pkts:8;tick:3219730455,send size:10574, left pkts:2;tick:3219730477,send size:4756, left pkts:0;tick:3219730500,send size:9968, left pkts:4;tick:3219730523,send size:9863, left pkts:3;tick:3219730545,send size:6829, left pkts:0;tick:3219730566,send size:6149, left pkts:0;tick:3219730588,send size:5222, left pkts:0;tick:3219730610,send size:7196, left pkts:0;tick:3219730651,send size:9183, left pkts:1;tick:3219730674,send size:7987, left pkts:0;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:10.488 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219730716,send size:7417, left pkts:0;tick:3219730737,send size:5496, left pkts:0;tick:3219730758,send size:9378, left pkts:2;tick:3219730780,send size:9589, left pkts:9;tick:3219730801,send size:9378, left pkts:0;tick:3219730887,send size:11321, left pkts:21;tick:3219730924,send size:16729, left pkts:10;tick:3219730948,send size:10961, left pkts:16;tick:3219730970,send size:10659, left pkts:11;tick:3219730991,send size:9680, left pkts:9;tick:3219731011,send size:9257, left pkts:0;tick:3219731053,send size:901, left pkts:0;tick:3219731075,send size:9739, left pkts:6;tick:3219731097,send size:10399, left pkts:0;tick:3219731119,send size:9984, left pkts:2;tick:3219731140,send size:9764, left pkts:6;tick:3219731161,send size:9216, left pkts:5;tick:3219731182,send size:9403, left pkts:2;tick:3219731203,send size:8177, left pkts:6;tick:3219731224,send size:4926, left pkts:9;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:10.918 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219731245,send size:5531, left pkts:8;tick:3219731266,send size:4887, left pkts:4;tick:3219731286,send size:5326, left pkts:1;tick:3219731308,send size:5729, left pkts:5;tick:3219731328,send size:4164, left pkts:0;tick:3219731349,send size:5719, left pkts:1;tick:3219731372,send size:6115, left pkts:7;tick:3219731394,send size:4630, left pkts:10;tick:3219731415,send size:5811, left pkts:10;tick:3219731437,send size:5259, left pkts:9;tick:3219731459,send size:5382, left pkts:18;tick:3219731481,send size:5785, left pkts:22;tick:3219731502,send size:4713, left pkts:23;tick:3219731525,send size:6520, left pkts:26;tick:3219731546,send size:4932, left pkts:22;tick:3219731568,send size:5216, left pkts:28;tick:3219731590,send size:5450, left pkts:30;tick:3219731611,send size:4823, left pkts:30;tick:3219731632,send size:5312, left pkts:30;tick:3219731654,send size:6425, left pkts:30;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:11.378 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219731676,send size:5088, left pkts:36;tick:3219731697,send size:4956, left pkts:32;tick:3219731720,send size:5950, left pkts:39;tick:3219731742,send size:5565, left pkts:39;tick:3219731764,send size:5527, left pkts:40;tick:3219731786,send size:5728, left pkts:40;tick:3219731808,send size:5366, left pkts:44;tick:3219731830,send size:4775, left pkts:40;tick:3219731861,send size:8047, left pkts:38;tick:3219731884,send size:5677, left pkts:50;tick:3219731906,send size:5411, left pkts:50;tick:3219731928,send size:5600, left pkts:50;tick:3219731948,send size:4853, left pkts:46;tick:3219731971,send size:6520, left pkts:51;tick:3219731992,send size:5663, left pkts:46;tick:3219732015,send size:4721, left pkts:53;tick:3219732035,send size:5850, left pkts:47;tick:3219732058,send size:5574, left pkts:51;tick:3219732080,send size:4908, left pkts:53;tick:3219732114,send size:8646, left pkts:52;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:11.811 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219732135,send size:5449, left pkts:59;tick:3219732156,send size:5746, left pkts:53;tick:3219732177,send size:5216, left pkts:49;tick:3219732199,send size:4496, left pkts:50;tick:3219732222,send size:5676, left pkts:53;tick:3219732244,send size:6248, left pkts:55;tick:3219732266,send size:4914, left pkts:59;tick:3219732286,send size:5911, left pkts:53;tick:3219732309,send size:5679, left pkts:55;tick:3219732330,send size:5148, left pkts:56;tick:3219732351,send size:4698, left pkts:52;tick:3219732373,send size:5365, left pkts:54;tick:3219732395,send size:6395, left pkts:54;tick:3219732418,send size:4765, left pkts:59;tick:3219732440,send size:5480, left pkts:61;tick:3219732462,send size:5345, left pkts:64;tick:3219732482,send size:5216, left pkts:60;tick:3219732505,send size:6817, left pkts:60;tick:3219732525,send size:3767, left pkts:57;tick:3219732547,send size:6520, left pkts:60;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:12.249 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219732569,send size:4847, left pkts:60;tick:3219732590,send size:5308, left pkts:60;tick:3219732613,send size:6427, left pkts:65;tick:3219732633,send size:4741, left pkts:59;tick:3219732656,send size:5840, left pkts:61;tick:3219732678,send size:5388, left pkts:66;tick:3219732700,send size:5436, left pkts:67;tick:3219732723,send size:5223, left pkts:73;tick:3219732743,send size:5144, left pkts:67;tick:3219732776,send size:8242, left pkts:65;tick:3219732797,send size:4973, left pkts:67;tick:3219732818,send size:6221, left pkts:75;tick:3219732839,send size:4603, left pkts:70;tick:3219732860,send size:5104, left pkts:82;tick:3219732880,send size:5216, left pkts:78;tick:3219732901,send size:5640, left pkts:82;tick:3219732922,send size:4850, left pkts:73;tick:3219732943,send size:4825, left pkts:84;tick:3219732964,send size:5843, left pkts:83;tick:3219732985,send size:4741, left pkts:81;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:12.677 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219733006,send size:5666, left pkts:88;tick:3219733027,send size:5265, left pkts:83;tick:3219733048,send size:5822, left pkts:78;tick:3219733072,send size:4949, left pkts:92;tick:3219733093,send size:5216, left pkts:88;tick:3219733115,send size:6520, left pkts:89;tick:3219733136,send size:4954, left pkts:93;tick:3219733159,send size:5216, left pkts:96;tick:3219733180,send size:5216, left pkts:102;tick:3219733201,send size:5166, left pkts:104;tick:3219733222,send size:5588, left pkts:99;tick:3219733243,send size:5216, left pkts:100;tick:3219733265,send size:6127, left pkts:109;tick:3219733285,send size:3912, left pkts:106;tick:3219733306,send size:6409, left pkts:104;tick:3219733328,send size:4350, left pkts:105;tick:3219733348,send size:5454, left pkts:104;tick:3219733369,send size:5306, left pkts:98;tick:3219733390,send size:5531, left pkts:100;tick:3219733412,send size:5030, left pkts:106;
wbxtpgw-1_info_12182018_0.15804.log:[12/18/2018 06:03:13.096 pid=15804 tid=3071653584] Info:CRtpDataHandler_114718194015405402_0xa9f3480:: pkt send rate:tick:3219733433,send size:5216, left pkts:102;tick:3219733455,send size:6277, left pkts:99;tick:3219733477,send size:4440, left pkts:108;tick:3219733498,send size:5941, left pkts:106;tick:3219733520,send size:5216, left pkts:110;tick:3219733541,send size:5027, left pkts:113;tick:3219733561,send size:5083, left pkts:107;tick:3219733582,send size:6227, left pkts:106;tick:3219733603,send size:5230, left pkts:112;tick:3219733624,send size:4909, left pkts:112;tick:3219733645,send size:5612, left pkts:112;tick:3219733666,send size:4882, left pkts:118;tick:3219733686,send size:4288, left pkts:113;tick:3219733707,send size:5216, left pkts:113;tick:3219733728,send size:5216, left pkts:117;tick:3219733749,send size:5212, left pkts:116;tick:3219733770,send size:5216, left pkts:116;tick:3219733790,send size:5178, left pkts:117;tick:3219733811,send size:5325, left pkts:119;tick:3219733832,send size:5878, left pkts:114;
